,COMMERCIAL_TEAM,COMMERCIAL_COUNTRY_NAME,PERIOD,Commercial_SUBREGION_DESC,COMMERCIAL_DISTRICT_DESCRIPTION,NET_QTY,COMMERCIAL_DISTRICT,REGION_DESCRIPTION,COMMERCIAL_SALES_TERRITORY_CODE,CROP,SALES_TC_FXACT,COMMERCIAL_AREA_DESCRIPTION,COMMERCIAL_AREA_CODE,COMMERCIAL_TEAM_DESCRIPTION,SURCHARGE,GROSS_SALES,MATERIAL_NBR,REGION_CODE,COMPANY_CODE,BASE_SALES,DISCOUNT
4900,CT7,Italy,2021.05,ITALY,CD-Italy,75.61761969628878,CD-IT,EMEA,602.0,EGGPLANT,15151.814909749288,SOUTH EUROPE,CAW1,ITALY,2087.9635005787186,18497.44200472675,11641422.0,1,3515.0,16409.47850414803,3345.627094977461
4901,CT58,Georgia,2022.12,TURKEY,CD-Georgia,434.2151769590039,CD-GE,EMEA,680.0,EGGPLANT,14519.14163397418,"TURKEY, M-EAST & MAGHREB",CAE2,TURKEY & S-CA,2205.259909835462,18009.975504811948,11172612.0,1,3605.0,15804.715594976484,3490.833870837768
4902,CT51,Netherlands,2020.12,EMEA GLASS,CD-Netherlands-Glass,13.05440882588607,CD-NL-GLAS,EMEA,663.0,EGGPLANT,16392.21748521407,NORTH EUROPE,CAW2,EMEA GLASS,2531.502643213682,19206.085537286483,11172612.0,1,3605.0,16674.5828940728,2813.868052072413
4903,CT7,Italy,2020.03,ITALY,CD-Italy,1052.014982113248,CD-IT,EMEA,602.0,EGGPLANT,11928.954000405214,SOUTH EUROPE,CAW1,ITALY,1682.4475715909527,14908.360021311095,11627483.0,1,3515.0,13225.912449720143,2979.40602090588
4904,CT7,Italy,2021.03,ITALY,CD-Italy,1196.204794155696,CD-IT,EMEA,602.0,EGGPLANT,12508.846365914607,SOUTH EUROPE,CAW1,ITALY,1806.404968425383,14782.158327702271,11627483.0,1,3515.0,12975.753359276889,2273.3119617876637
4905,CT7,Italy,2020.01,ITALY,CD-Italy,1774.425141436591,CD-IT,EMEA,602.0,EGGPLANT,13720.377777215974,SOUTH EUROPE,CAW1,ITALY,2010.3739587412058,14913.605317543825,11627483.0,1,3515.0,12903.231358802619,1193.2275403278506
4906,CT7,Italy,2020.02,ITALY,CD-Italy,579.2298865865959,CD-IT,EMEA,602.0,EGGPLANT,18767.897923362336,SOUTH EUROPE,CAW1,ITALY,3945.124259575365,23355.690334045597,10892752.0,1,3515.0,19410.566074470233,4587.7924106832625
4907,CT5,Spain,2020.01,IBERICA,CD-Spain,495.7120766129526,CD-ES,EMEA,649.0,EGGPLANT,26012.449989901525,SOUTH EUROPE,CAW1,IBERICA,3535.4016498620344,29567.5066227894,10892752.0,1,3781.0,26032.104972927365,3555.0566328878726
4908,CT7,Italy,2022.02,ITALY,CD-Italy,672.0484165339342,CD-IT,EMEA,602.0,EGGPLANT,28340.398481067416,SOUTH EUROPE,CAW1,ITALY,5005.816674200447,32439.100212318117,10892752.0,1,3515.0,27433.28353811767,4098.701731250701
4909,CT7,Italy,2020.01,ITALY,CD-Italy,410.4722817447192,CD-IT,EMEA,602.0,EGGPLANT,20671.449458428055,SOUTH EUROPE,CAW1,ITALY,3886.815200400077,23596.063117306156,10892752.0,1,3515.0,19709.24791690608,2924.6136588781005
4910,CT7,Italy,2022.02,ITALY,CD-Italy,1219.777859478426,CD-IT,EMEA,602.0,EGGPLANT,21902.199541077425,SOUTH EUROPE,CAW1,ITALY,2950.7102029421408,23830.133940289386,10892752.0,1,3515.0,20879.423737347246,1927.9343992119605
4911,CT7,Italy,2020.03,ITALY,CD-Italy,576.6553037360668,CD-IT,EMEA,602.0,EGGPLANT,10867.97089805105,SOUTH EUROPE,CAW1,ITALY,1408.2393613196202,12692.968373959287,10892752.0,1,3515.0,11284.729012639667,1824.9974759082384
4912,CT7,Italy,2020.03,ITALY,CD-Italy,527.6842102494396,CD-IT,EMEA,602.0,EGGPLANT,15985.235668877882,SOUTH EUROPE,CAW1,ITALY,2195.471111806841,19996.10281537788,10892752.0,1,3515.0,17800.631703571038,4010.8671464999966
4913,CT7,Italy,2022.12,ITALY,CD-Italy,1893.964117055105,CD-IT,EMEA,602.0,EGGPLANT,10654.842533273531,SOUTH EUROPE,CAW1,ITALY,1758.3739633721614,12585.300076094978,10892752.0,1,3515.0,10826.926112722816,1930.4575428214464
4914,CT7,Italy,2020.12,ITALY,CD-Italy,1957.108158408562,CD-IT,EMEA,602.0,EGGPLANT,25967.82779186059,SOUTH EUROPE,CAW1,ITALY,3413.5634861236344,29820.283209549692,10892752.0,1,3515.0,26406.719723426057,3852.4554176891033
4915,CT7,Italy,2021.12,ITALY,CD-Italy,371.1747336629739,CD-IT,EMEA,602.0,EGGPLANT,10547.00497288629,SOUTH EUROPE,CAW1,ITALY,1528.5088801551778,12611.113306542182,10892752.0,1,3515.0,11082.604426387004,2064.1083336558904
4916,CT7,Italy,2022.03,ITALY,CD-Italy,384.2064744483582,CD-IT,EMEA,602.0,EGGPLANT,21131.389012545176,SOUTH EUROPE,CAW1,ITALY,3269.070394805782,24401.2510736672,10892752.0,1,3515.0,21132.18067886142,3269.8620611220263
4917,CT7,Italy,2022.12,ITALY,CD-Italy,2150.022477377809,CD-IT,EMEA,602.0,EGGPLANT,21344.899510347645,SOUTH EUROPE,CAW1,ITALY,3601.7411880057202,26816.843552405146,10892752.0,1,3515.0,23215.102364399427,5471.9440420575
4918,CT7,Italy,2021.03,ITALY,CD-Italy,1279.193043101598,CD-IT,EMEA,602.0,EGGPLANT,9735.63034310552,SOUTH EUROPE,CAW1,ITALY,1641.250074637563,11920.133393994034,10892752.0,1,3515.0,10278.883319356471,2184.5030508885147
4919,CT7,Italy,2022.03,ITALY,CD-Italy,1347.743263142073,CD-IT,EMEA,602.0,EGGPLANT,29939.413802403687,SOUTH EUROPE,CAW1,ITALY,5075.051736724729,32847.58970411778,10892752.0,1,3515.0,27772.53796739305,2908.175901714095
4920,CT7,Italy,2020.11,ITALY,CD-Italy,55.04484191536903,CD-IT,EMEA,602.0,EGGPLANT,24561.6568246131,SOUTH EUROPE,CAW1,ITALY,4301.664366124452,26749.419203757585,10892752.0,1,3515.0,22447.754837633132,2187.762379144484
4921,CT51,France,2022.02,EMEA GLASS,CD-France-Glass,2262.693557751718,CD-FR-GLAS,EMEA,664.0,EGGPLANT,21911.097408524052,NORTH EUROPE,CAW2,EMEA GLASS,3269.7714026235776,26761.968095417564,10892752.0,1,3354.0,23492.196692793987,4850.870686893513
4922,CT7,Italy,2022.06,ITALY,CD-Italy,601.6604998274222,CD-IT,EMEA,602.0,EGGPLANT,22991.00340224557,SOUTH EUROPE,CAW1,ITALY,3739.497531842036,27513.98320736669,10892752.0,1,3515.0,23774.485675524655,4522.979805121121
4923,CT7,Italy,2021.12,ITALY,CD-Italy,338.906505567548,CD-IT,EMEA,602.0,EGGPLANT,14810.272034005464,SOUTH EUROPE,CAW1,ITALY,2415.7201886724665,17526.90034869821,10892752.0,1,3515.0,15111.180160025746,2716.628314692747
4924,CT5,Spain,2022.11,IBERICA,CD-Spain,338.7483383154241,CD-ES,EMEA,649.0,EGGPLANT,24777.367479289012,SOUTH EUROPE,CAW1,IBERICA,3505.278296500361,28500.123748392387,11168049.0,1,3781.0,24994.845451892026,3722.7562691033745
4925,CT5,Spain,2021.02,IBERICA,CD-Spain,694.950454845697,CD-ES,EMEA,649.0,EGGPLANT,10753.600285801564,SOUTH EUROPE,CAW1,IBERICA,1648.738663399253,13778.513505964384,11168049.0,1,3781.0,12129.77484256513,3024.91322016282
4926,CT56,Hungary,2021.02,CENTRAL EUROPE & BALKANS,CD-Hungary,1618.945711984163,CD-HU,EMEA,634.0,EGGPLANT,21753.14984093926,"E-EUROPE, AFRICA & IRAN",CAE1,E-EUROPE & ISRAEL,3112.0442490253367,23934.9403697739,11168049.0,1,3440.0,20822.896120748563,2181.7905288346396
4927,CT56,Hungary,2022.01,CENTRAL EUROPE & BALKANS,CD-Hungary,2118.503131987929,CD-HU,EMEA,634.0,EGGPLANT,14482.0441322469,"E-EUROPE, AFRICA & IRAN",CAE1,E-EUROPE & ISRAEL,2378.0098696667947,16704.517986059363,11168049.0,1,3440.0,14326.508116392568,2222.4738538124634
4928,CT56,Hungary,2022.01,CENTRAL EUROPE & BALKANS,CD-Hungary,720.1717646297379,CD-HU,EMEA,634.0,EGGPLANT,21304.201854199637,"E-EUROPE, AFRICA & IRAN",CAE1,E-EUROPE & ISRAEL,3218.444865269618,26664.703574256444,11168049.0,1,3440.0,23446.258708986825,5360.501720056808
4929,CT56,Hungary,2022.12,CENTRAL EUROPE & BALKANS,CD-Hungary,911.0474544154187,CD-HU,EMEA,634.0,EGGPLANT,23683.06964811106,"E-EUROPE, AFRICA & IRAN",CAE1,E-EUROPE & ISRAEL,2789.327006050479,28320.972310962963,11168049.0,1,3440.0,25531.645304912483,4637.902662851902
4930,CT56,Hungary,2021.01,CENTRAL EUROPE & BALKANS,CD-Hungary,694.8249051951718,CD-HU,EMEA,634.0,EGGPLANT,22344.233045559027,"E-EUROPE, AFRICA & IRAN",CAE1,E-EUROPE & ISRAEL,3132.0371704118093,26539.340339480685,11168049.0,1,3440.0,23407.303169068877,4195.107293921656
4931,CT56,Hungary,2021.01,CENTRAL EUROPE & BALKANS,CD-Hungary,1118.651988247879,CD-HU,EMEA,634.0,EGGPLANT,11449.08403498734,"E-EUROPE, AFRICA & IRAN",CAE1,E-EUROPE & ISRAEL,1597.9451062669382,12520.120040996819,11168049.0,1,3440.0,10922.174934729881,1071.0360060094793
4932,CT56,Hungary,2022.01,CENTRAL EUROPE & BALKANS,CD-Hungary,1221.964760433235,CD-HU,EMEA,634.0,EGGPLANT,10562.732979930719,"E-EUROPE, AFRICA & IRAN",CAE1,E-EUROPE & ISRAEL,1665.4841772400305,13110.272913538605,11168049.0,1,3440.0,11444.788736298575,2547.539933607886
4933,CT56,Hungary,2022.03,CENTRAL EUROPE & BALKANS,CD-Hungary,779.9637968570435,CD-HU,EMEA,634.0,EGGPLANT,19077.135432232786,"E-EUROPE, AFRICA & IRAN",CAE1,E-EUROPE & ISRAEL,3692.883464166434,22713.360773944984,11168049.0,1,3440.0,19020.47730977855,3636.2253417121983
4934,CT5,Spain,2021.06,IBERICA,CD-Spain,1787.137753410058,CD-ES,EMEA,649.0,EGGPLANT,16658.48233472438,SOUTH EUROPE,CAW1,IBERICA,1899.052045241278,19974.550498498513,12256688.0,1,3781.0,18075.498453257234,3316.068163774131
4935,CT5,Spain,2020.08,IBERICA,CD-Spain,919.8034347155216,CD-ES,EMEA,649.0,EGGPLANT,27067.91704855681,SOUTH EUROPE,CAW1,IBERICA,5530.099426467737,32246.441809810553,12256688.0,1,3781.0,26716.342383342817,5178.5247612537405
4936,CT5,Spain,2020.05,IBERICA,CD-Spain,959.7143496518622,CD-ES,EMEA,649.0,EGGPLANT,21197.044221774537,SOUTH EUROPE,CAW1,IBERICA,2915.6288372885197,24325.905061234786,11627258.0,1,3781.0,21410.276223946265,3128.860839460248
4937,CT5,Spain,2020.06,IBERICA,CD-Spain,1422.180414316813,CD-ES,EMEA,649.0,EGGPLANT,17573.01343818606,SOUTH EUROPE,CAW1,IBERICA,2898.3168819641487,20410.960924078412,12256688.0,1,3781.0,17512.64404211426,2837.947485892354
4938,CT53,Unit.Arab Emir.,2020.09,MIDDLE EAST,CD-Unit.Arab Emir.,558.6085424637138,CD-AE,EMEA,689.0,EGGPLANT,13948.545979782042,"TURKEY, M-EAST & MAGHREB",CAE2,MIDDLE EAST & EGYPT,2107.2462191945588,16405.404808045438,12256688.0,1,3605.0,14298.158588850878,2456.858828263396
4939,CT5,Spain,2021.03,IBERICA,CD-Spain,275.1626447291017,CD-ES,EMEA,649.0,EGGPLANT,23406.960923484796,SOUTH EUROPE,CAW1,IBERICA,3139.125534203339,25875.237054225327,12256688.0,1,3781.0,22736.111520021987,2468.2761307405326
4940,CT56,Romania,2022.12,CENTRAL EUROPE & BALKANS,CD-Romania,1006.164258836871,CD-RO,EMEA,634.0,EGGPLANT,26263.370386464536,"E-EUROPE, AFRICA & IRAN",CAE1,E-EUROPE & ISRAEL,5078.644708254174,33539.98270960152,11168049.0,1,3605.0,28461.338001347347,7276.612323136984
4941,CT56,Romania,2021.1,CENTRAL EUROPE & BALKANS,CD-Romania,1042.936023172672,CD-RO,EMEA,634.0,EGGPLANT,12062.197768219963,"E-EUROPE, AFRICA & IRAN",CAE1,E-EUROPE & ISRAEL,1894.155511047199,13977.123030445979,11168049.0,1,3605.0,12082.967519398779,1914.925262226016
4942,CT51,France,2021.02,EMEA GLASS,CD-France-Glass,2221.406872992889,CD-FR-GLAS,EMEA,664.0,EGGPLANT,12881.186313024204,NORTH EUROPE,CAW2,EMEA GLASS,1885.0769698745437,15609.886224028029,11168049.0,1,3354.0,13724.809254153484,2728.6999110038246
4943,CT51,France,2020.01,EMEA GLASS,CD-France-Glass,898.8003876791606,CD-FR-GLAS,EMEA,664.0,EGGPLANT,25583.53123286451,NORTH EUROPE,CAW2,EMEA GLASS,2619.6540188931135,29246.970684598207,11168049.0,1,3354.0,26627.316665705093,3663.439451733697
4944,CT51,France,2021.01,EMEA GLASS,CD-France-Glass,684.8383163033133,CD-FR-GLAS,EMEA,664.0,EGGPLANT,20156.097286619883,NORTH EUROPE,CAW2,EMEA GLASS,3654.788009708565,22953.09247803595,11168049.0,1,3354.0,19298.304468327384,2796.995191416067
4945,CT51,France,2020.02,EMEA GLASS,CD-France-Glass,1030.201437978325,CD-FR-GLAS,EMEA,664.0,EGGPLANT,16529.990794975427,NORTH EUROPE,CAW2,EMEA GLASS,2283.257351680843,18528.806053595483,11168049.0,1,3354.0,16245.548701914639,1998.8152586200551
4946,CT51,France,2020.02,EMEA GLASS,CD-France-Glass,1193.410365960388,CD-FR-GLAS,EMEA,664.0,EGGPLANT,21329.271675013082,NORTH EUROPE,CAW2,EMEA GLASS,3704.8525954390147,25367.569247198247,11168049.0,1,3354.0,21662.716651759234,4038.297572185164
4947,CT51,France,2021.12,EMEA GLASS,CD-France-Glass,54.3026216048753,CD-FR-GLAS,EMEA,664.0,EGGPLANT,15315.710128215338,NORTH EUROPE,CAW2,EMEA GLASS,2443.7058454110265,18887.089123062317,11168049.0,1,3354.0,16443.38327765129,3571.378994846978
4948,CT51,United Kingdom,2021.08,EMEA GLASS,CD-United Kingdom-Glass,625.3939575700921,CD-GB-GLAS,EMEA,668.0,EGGPLANT,25997.069496398344,NORTH EUROPE,CAW2,EMEA GLASS,2463.294054182111,30131.164618885003,11176494.0,1,3939.0,27667.87056470289,4134.095122486659
4949,CT53,Jordan,2022.1,MIDDLE EAST,CD-Jordan,616.5215836398814,CD-JO,EMEA,683.0,EGGPLANT,20173.230702737743,"TURKEY, M-EAST & MAGHREB",CAE2,MIDDLE EAST & EGYPT,2989.192227551855,22930.909461404844,12256688.0,1,3605.0,19941.71723385299,2757.6787586671016
4950,CT57,Tunisia,2022.04,MAGHREB,CD-Tunisia,540.8208867780885,CD-TN,EMEA,636.0,EGGPLANT,27500.927071443246,"TURKEY, M-EAST & MAGHREB",CAE2,MAGHREB,4609.002598826128,31152.747512028167,11627258.0,1,3605.0,26543.744913202037,3651.8204405849215
4951,CT51,Sweden,2021.12,EMEA GLASS,CD-Sweden-Glass,774.3528619491357,CD-SE-GLAS,EMEA,666.0,EGGPLANT,22326.34964375257,NORTH EUROPE,CAW2,EMEA GLASS,4001.308308077474,27288.617563296502,11168049.0,1,3605.0,23287.30925521903,4962.267919543936
4952,CT51,Sweden,2020.12,EMEA GLASS,CD-Sweden-Glass,486.9984477199296,CD-SE-GLAS,EMEA,666.0,EGGPLANT,12084.603828444306,NORTH EUROPE,CAW2,EMEA GLASS,1526.6137796823218,13562.928410816505,11176494.0,1,3605.0,12036.314631134182,1478.3245823721993
4953,CT51,Germany,2022.1,EMEA GLASS,CD-Germany-Glass,528.8390107431966,CD-DE-GLAS,EMEA,665.0,EGGPLANT,26335.884849172402,NORTH EUROPE,CAW2,EMEA GLASS,4330.822101686962,32753.57968009373,11168049.0,1,3385.0,28422.75757840677,6417.6948309213285
4954,CT51,Germany,2021.04,EMEA GLASS,CD-Germany-Glass,1117.480192420703,CD-DE-GLAS,EMEA,665.0,EGGPLANT,24054.940288328296,NORTH EUROPE,CAW2,EMEA GLASS,4238.808950225735,29805.610752411412,11168049.0,1,3385.0,25566.801802185677,5750.670464083114
4955,CT5,Spain,2021.07,IBERICA,CD-Spain,455.2818686623227,CD-ES,EMEA,649.0,EGGPLANT,10822.957333612349,SOUTH EUROPE,CAW1,IBERICA,1550.2171542859974,12856.618552667247,12256688.0,1,3781.0,11306.40139838125,2033.661219054898
4956,CT5,Spain,2021.07,IBERICA,CD-Spain,109.5483268184421,CD-ES,EMEA,649.0,EGGPLANT,19161.975373304023,SOUTH EUROPE,CAW1,IBERICA,4209.5616427304685,23701.25805650011,12256688.0,1,3781.0,19491.69641376964,4539.282683196087
4957,CT5,Spain,2022.06,IBERICA,CD-Spain,1654.961040398149,CD-ES,EMEA,649.0,EGGPLANT,28171.638116265072,SOUTH EUROPE,CAW1,IBERICA,4169.84105872867,32861.67845953226,12256688.0,1,3781.0,28691.837400803593,4690.040343267189
4958,CT5,Spain,2021.07,IBERICA,CD-Spain,1170.464340021457,CD-ES,EMEA,649.0,EGGPLANT,15115.901025524328,SOUTH EUROPE,CAW1,IBERICA,2404.006514616297,16449.376744545843,12256688.0,1,3781.0,14045.370229929547,1333.4757190215144
4959,CT51,France,2021.01,EMEA GLASS,CD-France-Glass,1319.091387799062,CD-FR-GLAS,EMEA,664.0,EGGPLANT,18138.253962485946,NORTH EUROPE,CAW2,EMEA GLASS,3053.9737191087647,20906.41999149742,11168049.0,1,3354.0,17852.446272388654,2768.1660290114755
4960,CT5,Spain,2020.12,IBERICA,CD-Spain,830.3493444953937,CD-ES,EMEA,649.0,EGGPLANT,13638.056313475778,SOUTH EUROPE,CAW1,IBERICA,1962.3857455855223,15473.262967052971,11168051.0,1,3781.0,13510.877221467448,1835.2066535771944
4961,CT7,Italy,2021.01,ITALY,CD-Italy,1122.467907584829,CD-IT,EMEA,602.0,EGGPLANT,23322.578108774873,SOUTH EUROPE,CAW1,ITALY,5570.5833243812285,28478.45291312359,11168051.0,1,3515.0,22907.86958874236,5155.874804348718
4962,CT5,Spain,2021.03,IBERICA,CD-Spain,137.3026989640886,CD-ES,EMEA,649.0,EGGPLANT,25744.00831829715,SOUTH EUROPE,CAW1,IBERICA,4190.848531199145,32502.109086885717,10833333.0,1,3781.0,28311.26055568657,6758.100768588566
4963,CT7,Italy,2020.04,ITALY,CD-Italy,2434.930137575237,CD-IT,EMEA,602.0,EGGPLANT,10436.64906112519,SOUTH EUROPE,CAW1,ITALY,1701.7933348960144,12125.89296657239,11168051.0,1,3515.0,10424.099631676376,1689.2439054471988
4964,CT7,Italy,2020.04,ITALY,CD-Italy,436.9879293828046,CD-IT,EMEA,602.0,EGGPLANT,16175.35522579855,SOUTH EUROPE,CAW1,ITALY,2115.00424804251,19127.651182519417,11168051.0,1,3515.0,17012.646934476907,2952.2959567208673
4965,CT7,Italy,2021.12,ITALY,CD-Italy,2082.835251284634,CD-IT,EMEA,602.0,EGGPLANT,28396.04974983474,SOUTH EUROPE,CAW1,ITALY,4047.9675814554,30285.33511859065,11168051.0,1,3515.0,26237.36753713525,1889.2853687559107
4966,CT7,Italy,2021.03,ITALY,CD-Italy,1365.861705652876,CD-IT,EMEA,602.0,EGGPLANT,11725.198130385426,SOUTH EUROPE,CAW1,ITALY,1997.7606984999047,14013.783936577842,11168051.0,1,3515.0,12016.023238077938,2288.5858061924164
4967,CT7,Italy,2022.01,ITALY,CD-Italy,1401.510557434394,CD-IT,EMEA,602.0,EGGPLANT,14568.140250154625,SOUTH EUROPE,CAW1,ITALY,2860.2100532881536,17555.38445421084,11168051.0,1,3515.0,14695.17440092269,2987.244204056217
4968,CT7,Italy,2022.09,ITALY,CD-Italy,244.3268760198922,CD-IT,EMEA,602.0,EGGPLANT,27777.400741514433,SOUTH EUROPE,CAW1,ITALY,4905.351113661182,32466.325988637804,11168051.0,1,3515.0,27560.974874976622,4688.925247123369
4969,CT7,Italy,2020.05,ITALY,CD-Italy,870.478228062686,CD-IT,EMEA,602.0,EGGPLANT,21186.99333538613,SOUTH EUROPE,CAW1,ITALY,2888.573013445137,25160.22849916322,11168051.0,1,3515.0,22271.65548571808,3973.235163777088
4970,CT7,Italy,2020.11,ITALY,CD-Italy,1314.279552313411,CD-IT,EMEA,602.0,EGGPLANT,13564.339651148835,SOUTH EUROPE,CAW1,ITALY,2230.494906990599,15509.292538474554,11168051.0,1,3515.0,13278.797631483956,1944.9528873257188
4971,CT7,Italy,2022.01,ITALY,CD-Italy,1405.145868723226,CD-IT,EMEA,602.0,EGGPLANT,27053.97134921717,SOUTH EUROPE,CAW1,ITALY,3686.1985436465698,31809.234004395974,11168051.0,1,3515.0,28123.035460749405,4755.262655178806
4972,CT7,Italy,2022.09,ITALY,CD-Italy,994.6100503398852,CD-IT,EMEA,602.0,EGGPLANT,25435.101387657363,SOUTH EUROPE,CAW1,ITALY,3441.065223897317,30326.623585279503,11168051.0,1,3515.0,26885.558361382187,4891.522197622139
4973,CT7,Italy,2022.02,ITALY,CD-Italy,787.2037409029103,CD-IT,EMEA,602.0,EGGPLANT,12216.353801149517,SOUTH EUROPE,CAW1,ITALY,2105.1969362130785,13577.86912265352,11168051.0,1,3515.0,11472.67218644044,1361.515321504002
4974,CT7,Italy,2020.12,ITALY,CD-Italy,781.6269533191613,CD-IT,EMEA,602.0,EGGPLANT,9233.1785082614,SOUTH EUROPE,CAW1,ITALY,1975.3500243503831,12695.916862380684,11168051.0,1,3515.0,10720.566838030301,3462.738354119283
4975,CT7,Italy,2022.03,ITALY,CD-Italy,1832.427447336952,CD-IT,EMEA,602.0,EGGPLANT,14008.038828822659,SOUTH EUROPE,CAW1,ITALY,2318.1273901807876,15973.701337871302,11168051.0,1,3515.0,13655.573947690515,1965.6625090486425
4976,CT7,Italy,2022.03,ITALY,CD-Italy,1427.663608555324,CD-IT,EMEA,602.0,EGGPLANT,26804.802419939966,SOUTH EUROPE,CAW1,ITALY,4637.70744174084,31364.4034462658,10823884.0,1,3515.0,26726.696004524958,4559.601026325833
4977,CT7,Italy,2020.03,ITALY,CD-Italy,1422.255914147416,CD-IT,EMEA,602.0,EGGPLANT,17034.250765832887,SOUTH EUROPE,CAW1,ITALY,3009.994863737464,19712.392262309895,11168051.0,1,3515.0,16702.39739857243,2678.141496477008
4978,CT7,Italy,2022.05,ITALY,CD-Italy,2056.035718176246,CD-IT,EMEA,602.0,EGGPLANT,12799.136179008516,SOUTH EUROPE,CAW1,ITALY,1912.9359424281722,14191.409530179331,11168051.0,1,3515.0,12278.47358775116,1392.273351170815
4979,CT7,Italy,2020.07,ITALY,CD-Italy,266.4764701794809,CD-IT,EMEA,602.0,EGGPLANT,17260.8915390809,SOUTH EUROPE,CAW1,ITALY,2909.0892280850167,19538.979752794374,10823884.0,1,3515.0,16629.890524709357,2278.0882137134736
4980,CT7,Italy,2022.06,ITALY,CD-Italy,634.6430389805084,CD-IT,EMEA,602.0,EGGPLANT,12948.323893609093,SOUTH EUROPE,CAW1,ITALY,2187.4085350987925,15358.500831386813,10823884.0,1,3515.0,13171.092296288021,2410.17693777772
4981,CT7,Italy,2021.05,ITALY,CD-Italy,450.319377408437,CD-IT,EMEA,602.0,EGGPLANT,11279.432660631826,SOUTH EUROPE,CAW1,ITALY,1177.5824709441663,14331.137011922303,10833333.0,1,3515.0,13153.554540978137,3051.7043512904766
4982,CT7,Italy,2022.05,ITALY,CD-Italy,689.0207149641064,CD-IT,EMEA,602.0,EGGPLANT,24309.67932543741,SOUTH EUROPE,CAW1,ITALY,3460.32139201563,28629.31590618671,10833333.0,1,3515.0,25168.99451417108,4319.636580749301
4983,CT7,Italy,2022.05,ITALY,CD-Italy,1398.933528359373,CD-IT,EMEA,602.0,EGGPLANT,23919.644006502265,SOUTH EUROPE,CAW1,ITALY,2621.174391047802,28356.461361635833,10833333.0,1,3515.0,25735.28697058803,4436.8173551335685
4984,CT7,Italy,2020.07,ITALY,CD-Italy,975.1007988618957,CD-IT,EMEA,602.0,EGGPLANT,21136.596778336625,SOUTH EUROPE,CAW1,ITALY,3391.4701560287335,24154.694284243782,10833333.0,1,3515.0,20763.22412821505,3018.0975059071566
4985,CT7,Italy,2022.11,ITALY,CD-Italy,589.3015421444538,CD-IT,EMEA,602.0,EGGPLANT,13180.603784120145,SOUTH EUROPE,CAW1,ITALY,2237.2302408915702,15652.049655477644,11168051.0,1,3515.0,13414.819414586074,2471.445871357498
4986,CT7,Italy,2022.1,ITALY,CD-Italy,358.5826064764122,CD-IT,EMEA,602.0,EGGPLANT,21571.807131605863,SOUTH EUROPE,CAW1,ITALY,3340.206240637823,24789.615620663906,11168051.0,1,3515.0,21449.40938002608,3217.808489058043
4987,CT7,Italy,2020.03,ITALY,CD-Italy,868.7123234955059,CD-IT,EMEA,602.0,EGGPLANT,14086.985533752675,SOUTH EUROPE,CAW1,ITALY,2881.3057057406045,17592.151077190247,10823884.0,1,3515.0,14710.84537144964,3505.165543437572
4988,CT7,Italy,2020.1,ITALY,CD-Italy,341.3509703991865,CD-IT,EMEA,602.0,EGGPLANT,16747.845256423985,SOUTH EUROPE,CAW1,ITALY,2611.70264679328,20584.919583077524,11168051.0,1,3515.0,17973.216936284243,3837.07432665354
4989,CT7,Italy,2020.02,ITALY,CD-Italy,603.7888409634921,CD-IT,EMEA,602.0,EGGPLANT,27589.20692818881,SOUTH EUROPE,CAW1,ITALY,4827.831491955021,32946.72666844133,10823884.0,1,3515.0,28118.895176486312,5357.519740252525
4990,CT7,Italy,2020.07,ITALY,CD-Italy,1047.044326014326,CD-IT,EMEA,602.0,EGGPLANT,22617.32766879998,SOUTH EUROPE,CAW1,ITALY,2485.951441660717,26143.244020404072,11168051.0,1,3515.0,23657.292578743356,3525.916351604095
4991,CT7,Italy,2021.07,ITALY,CD-Italy,33.43622009258138,CD-IT,EMEA,602.0,EGGPLANT,15826.319452075744,SOUTH EUROPE,CAW1,ITALY,2357.986365403609,18943.080024894414,11168051.0,1,3515.0,16585.093659490805,3116.7605728186704
4992,CT7,Italy,2022.06,ITALY,CD-Italy,182.1912080603333,CD-IT,EMEA,602.0,EGGPLANT,11387.289619010005,SOUTH EUROPE,CAW1,ITALY,2048.0706209458986,13117.214594739376,11168051.0,1,3515.0,11069.143973793478,1729.9249757293703
4993,CT7,Italy,2021.05,ITALY,CD-Italy,1596.595917604878,CD-IT,EMEA,602.0,EGGPLANT,14054.589586750692,SOUTH EUROPE,CAW1,ITALY,2121.623326985472,16483.29426045832,11168051.0,1,3515.0,14361.670933472846,2428.704673707628
4994,CT7,Italy,2020.06,ITALY,CD-Italy,417.6033948746965,CD-IT,EMEA,602.0,EGGPLANT,26219.944687903866,SOUTH EUROPE,CAW1,ITALY,3364.387069022779,32836.69363077495,11168051.0,1,3515.0,29472.306561752168,6616.748942871081
4995,CT7,Italy,2022.01,ITALY,CD-Italy,100.0131558877024,CD-IT,EMEA,602.0,EGGPLANT,21509.579040599958,SOUTH EUROPE,CAW1,ITALY,3178.838268830947,25291.542900509903,11168051.0,1,3515.0,22112.704631678957,3781.9638599099467
4996,CT7,Italy,2022.02,ITALY,CD-Italy,1010.523498001986,CD-IT,EMEA,602.0,EGGPLANT,9942.362567908178,SOUTH EUROPE,CAW1,ITALY,1546.132212254341,11723.689291719536,11168051.0,1,3515.0,10177.557079465196,1781.3267238113588
